CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
12735,315,2,763.62,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
12736,332,1,219.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12738,372,1,152.35,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12739,78,2,990.54,2,2,4,8,224,Pasif Müşteriler,0,Altın Müşteri
12740,63,1,427.6,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
12743,134,2,528.63,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
12744,51,7,8802.99,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
12747,2,11,4195.06,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12748,0,209,30285.84,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12749,3,5,4055.88,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
12750,128,1,275.88,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
12752,81,1,4366.78,2,1,5,8,215,Pasif Müşteriler,0,Altın Müşteri
12753,22,6,21241.47,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12754,235,3,1081.38,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
12755,280,2,323.55,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
12756,86,1,112.08,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12757,15,13,4076.85,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12758,116,2,2791.59,2,2,5,9,225,Umut Vaad Edenler,0,Altın Müşteri
12759,52,3,1523.64,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
12762,7,2,1807.52,5,2,4,11,524,Yeni Müşteriler,0,Altın Müşteri
12763,138,2,494.08,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
12764,316,1,1693.88,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
12766,3,7,6742.63,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12769,238,1,1143.6,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
12770,210,1,1351.45,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
12772,59,1,827.47,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
12775,17,5,1384.09,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
12778,19,6,813.23,4,5,3,12,453,Sadık Müşteriler,1,Platin Müşteri
12779,37,8,3981.36,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
12781,63,2,801.74,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
12782,4,5,2148.92,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
12783,2,6,1490.87,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12784,9,2,486.67,5,2,3,10,523,Yeni Müşteriler,0,Altın Müşteri
12785,364,1,284.0,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12787,9,3,463.66,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
12789,65,1,60.0,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
12790,192,1,324.92,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12791,373,1,192.6,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12792,256,1,374.54,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12793,334,2,506.48,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
12794,53,2,860.41,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
12795,18,1,378.48,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
12797,365,1,241.03,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12798,10,3,988.32,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
12802,186,1,427.58,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12808,36,3,470.65,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
12809,177,1,450.31,2,1,2,5,212,Pasif Müşteriler,2,Gümüş Müşteri
12811,260,3,489.85,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
12812,44,1,229.64,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
12814,101,1,100.92,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12815,147,2,938.46,2,2,4,8,224,Pasif Müşteriler,0,Altın Müşteri
12816,95,2,470.3,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
12817,281,1,141.04,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12818,261,1,1112.6,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
12820,3,4,942.34,5,4,4,13,544,Şampiyonlar,0,Altın Müşteri
12821,214,1,92.72,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12822,70,2,948.88,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
12823,74,5,1759.5,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
12824,59,1,397.12,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
12826,2,7,1474.72,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12827,5,3,430.15,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
12828,2,6,1016.76,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12829,336,2,222.3,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
12830,37,6,3857.12,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
12831,262,1,215.05,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12832,32,2,383.03,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
12833,145,1,417.38,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
12834,282,1,312.38,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12836,59,4,2578.26,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
12837,173,1,132.15,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
12838,33,2,646.28,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
12839,2,14,5576.52,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12840,143,4,2726.77,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
12841,4,25,3973.08,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12842,70,2,1068.99,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
12843,65,8,1674.37,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
12844,29,2,317.41,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
12845,267,4,319.29,1,4,2,7,142,Pasif Müşteriler,2,Gümüş Müşteri
12847,22,1,757.98,4,1,3,8,413,Yeni Müşteriler,0,Altın Müşteri
12849,31,2,997.69,4,2,4,10,424,Yeni Müşteriler,0,Altın Müşteri
12851,96,1,124.21,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12852,294,1,311.55,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12853,134,6,1957.1,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
12854,78,3,1305.85,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
12855,372,1,38.1,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12856,7,6,2112.33,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12857,210,2,1106.4,1,2,4,7,124,Pasif Müşteriler,2,Gümüş Müşteri
12863,52,1,521.2,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
12864,138,1,127.2,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
12865,26,2,1554.58,4,2,4,10,424,Yeni Müşteriler,0,Altın Müşteri
12866,283,1,559.12,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
12867,26,7,3936.71,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12868,185,6,1607.06,1,5,4,10,154,Risk Altındakiler,1,Platin Müşteri
12871,84,2,380.64,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
12872,326,2,599.97,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
12873,282,1,374.0,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12875,143,2,40.8,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
12876,57,2,2218.02,3,2,5,10,325,Potansiyel Sadıklar,0,Altın Müşteri
12877,3,12,1535.77,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12878,236,2,854.99,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
12879,44,3,573.22,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
12881,275,1,118.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12882,9,2,1463.04,5,2,4,11,524,Yeni Müşteriler,0,Altın Müşteri
12883,24,4,701.52,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
12884,88,1,169.05,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12885,63,3,1169.37,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
12886,67,2,1378.4,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
12888,214,2,354.12,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
12890,24,1,375.07,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
12891,185,3,123.6,1,3,1,5,131,Pasif Müşteriler,2,Gümüş Müşteri
12893,30,1,149.2,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
12895,42,2,372.8,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
12897,204,2,216.5,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
12901,8,28,6661.32,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12902,264,1,134.78,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12904,18,2,479.81,4,2,3,9,423,Yeni Müşteriler,0,Altın Müşteri
12906,11,5,2911.33,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
12908,176,2,150.0,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
12909,39,5,1751.87,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
12910,23,8,3075.04,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12912,2,5,1662.3,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
12913,4,5,2483.63,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
12915,148,2,363.65,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
12916,138,4,2861.95,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
12917,128,1,594.0,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
12919,8,6,1335.19,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12920,17,1,158.88,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
12921,9,37,16587.09,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12922,161,1,405.38,2,1,2,5,212,Pasif Müşteriler,2,Gümüş Müşteri
12923,64,1,172.82,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
12924,88,4,762.7,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
12925,4,2,694.05,5,2,3,10,523,Yeni Müşteriler,0,Altın Müşteri
12928,35,5,2042.54,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
12929,311,1,117.85,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12930,78,2,415.8,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
12931,21,15,14640.66,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12933,24,3,600.03,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
12935,2,7,2160.7,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12936,17,4,1063.9,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
12937,15,4,1504.27,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
12938,25,1,114.14,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
12939,64,8,9705.12,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
12940,54,2,879.74,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
12942,131,3,673.65,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
12944,35,2,604.51,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
12945,288,1,462.95,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
12947,143,6,1500.09,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
12948,16,7,2064.95,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12949,30,8,4167.22,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
12950,2,3,1785.4,5,3,4,12,534,Sadık Müşteriler,1,Platin Müşteri
12951,8,6,1062.12,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12952,5,4,1379.99,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
12953,9,1,319.85,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
12955,1,11,4757.16,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12956,306,1,106.12,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12957,9,8,4015.59,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12962,7,2,266.39,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
12963,8,8,1856.63,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
12965,89,1,769.81,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
12966,9,1,160.18,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
12967,358,2,1481.5,1,2,4,7,124,Pasif Müşteriler,2,Gümüş Müşteri
12968,112,1,135.95,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12970,7,4,376.73,5,4,2,11,542,Potansiyel Sadıklar,0,Altın Müşteri
12971,3,86,10751.24,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12974,197,1,139.85,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
12976,211,1,738.6,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
12977,156,1,34.24,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
12980,157,9,4379.28,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
12981,29,2,372.22,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
12982,242,1,390.54,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
12984,18,1,97.5,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
12985,0,2,1227.98,5,2,4,11,524,Yeni Müşteriler,0,Altın Müşteri
12987,73,2,523.75,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
12988,292,1,476.42,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
12989,3,15,5583.71,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
12990,31,3,409.5,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
12991,23,2,503.76,4,2,3,9,423,Yeni Müşteriler,0,Altın Müşteri
12993,23,4,414.76,4,4,2,10,442,Potansiyel Sadıklar,0,Altın Müşteri
12994,4,3,974.42,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
12995,85,1,211.32,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
12997,22,4,1203.69,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
12999,196,3,455.88,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
13000,106,3,534.85,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
13001,4,13,9328.26,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13002,318,1,120.95,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13003,105,3,149.05,2,3,1,6,231,Pasif Müşteriler,0,Altın Müşteri
13004,11,18,5655.91,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13005,173,2,513.7,2,2,3,7,223,Pasif Müşteriler,2,Gümüş Müşteri
13006,56,1,81.57,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
13008,323,1,229.47,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13011,372,1,50.55,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13012,9,8,1646.84,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
13013,1,13,4810.94,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13014,10,10,3466.28,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13015,53,5,3057.69,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
13016,73,3,782.09,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
13017,7,1,204.0,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
13018,16,28,7274.4,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13021,4,9,2586.48,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13023,64,2,689.9,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
13026,1,5,915.6,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
13027,113,6,1248.0,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
13028,22,2,661.32,4,2,3,9,423,Yeni Müşteriler,0,Altın Müşteri
13029,30,3,949.0,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
13030,11,2,622.41,5,2,3,10,523,Yeni Müşteriler,0,Altın Müşteri
13032,52,2,1010.18,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
13033,357,1,190.55,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13034,54,2,642.77,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
13035,73,2,921.88,2,2,4,8,224,Pasif Müşteriler,0,Altın Müşteri
13037,138,3,881.07,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
13038,80,3,908.46,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
13040,8,2,676.99,5,2,3,10,523,Yeni Müşteriler,0,Altın Müşteri
13043,273,1,516.42,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
13044,291,1,560.47,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
13045,99,1,305.28,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
13046,30,2,559.31,4,2,3,9,423,Yeni Müşteriler,0,Altın Müşteri
13047,31,10,3237.54,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13048,14,4,1810.91,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
13049,64,2,656.68,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
13050,14,17,5804.38,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13052,212,1,348.15,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13055,78,3,1214.41,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
13058,24,3,271.4,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
13059,249,1,183.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13060,253,1,307.53,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13061,72,1,248.61,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
13062,191,1,311.7,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13064,12,4,1095.69,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
13065,373,1,205.86,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13066,24,2,460.9,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
13067,82,1,99.56,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
13068,10,2,344.0,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
13069,0,24,4120.69,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13070,192,1,228.8,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13072,266,1,177.15,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13075,129,1,919.61,2,1,4,7,214,Pasif Müşteriler,0,Altın Müşteri
13077,1,4,728.02,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
13078,3,26,12209.54,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13079,4,5,220.1,5,4,1,10,541,Umut Vaad Edenler,0,Altın Müşteri
13080,179,1,58.08,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
13081,11,11,28295.16,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13082,126,9,2305.36,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
13083,4,2,301.8,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
13085,157,2,416.08,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
13089,2,97,57543.31,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13090,8,14,8894.27,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13091,28,1,345.82,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
13092,70,5,477.83,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
13093,275,8,7832.47,1,5,5,11,155,Risk Altındakiler,1,Platin Müşteri
13094,21,12,1876.44,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
13095,70,1,74.4,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
13097,32,10,5913.02,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13098,1,28,28315.8,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13099,99,1,86.4,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
13101,234,1,101.19,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13102,1,24,6381.13,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13103,39,1,243.94,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
13104,3,6,1098.48,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
13106,133,1,76.5,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
13107,44,4,1531.62,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
13108,372,1,350.06,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13109,59,2,786.54,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
13110,31,7,1483.32,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
13113,0,24,11565.96,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13115,11,4,2244.88,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
13116,138,1,499.24,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
13117,21,8,963.96,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
13118,19,5,1187.81,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
13120,238,1,30.6,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13121,269,1,283.73,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13122,94,2,922.39,2,2,4,8,224,Pasif Müşteriler,0,Altın Müşteri
13124,89,3,3683.88,2,3,5,10,235,Risk Altındakiler,1,Platin Müşteri
13126,4,8,2092.74,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13127,77,1,259.17,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
13130,94,1,64.0,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
13131,23,3,1073.3,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
13132,261,1,77.3,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13133,273,2,109.8,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
13134,85,4,1793.58,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
13135,196,1,86.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13136,56,5,2607.61,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
13137,10,8,3392.72,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13138,22,6,962.39,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
13139,16,7,5064.94,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13140,108,3,422.47,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
13141,84,5,2388.75,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
13142,19,1,307.09,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
13144,332,1,110.95,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13145,39,4,338.52,3,4,2,9,342,Potansiyel Sadıklar,0,Altın Müşteri
13146,26,1,222.41,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
13147,10,4,712.8,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
13148,29,12,3620.33,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13149,14,4,1676.06,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
13151,295,1,1228.97,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
13153,5,1,486.22,5,1,3,9,513,Yeni Müşteriler,0,Altın Müşteri
13155,33,4,965.86,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
13157,49,4,1741.22,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
13158,94,4,1201.06,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
13159,8,4,1428.1,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
13160,22,1,91.8,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
13161,313,1,112.75,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13162,122,4,1688.29,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
13165,46,2,1021.48,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
13166,283,1,399.15,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
13167,18,4,784.37,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
13168,36,4,1292.01,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
13169,63,2,712.88,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
13170,26,1,107.64,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
13171,21,3,425.21,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
13173,4,2,353.65,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
13174,16,3,2510.95,4,3,5,12,435,Sadık Müşteriler,1,Platin Müşteri
13176,46,1,476.93,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
13177,64,1,282.45,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
13178,26,11,5725.47,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
13182,45,1,121.18,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
13183,7,9,3957.78,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
13184,14,10,1663.27,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
13185,267,1,71.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
13186,39,3,1575.89,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
