CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
12901,8,28,6661.32,5,5,5,15,555,Şampiyonlar
12902,264,1,134.68,1,1,1,3,111,Kayıp Müşteriler
12904,18,2,479.81,4,2,3,9,423,Yeni Müşteriler
12906,11,5,2911.33,5,4,5,14,545,Şampiyonlar
12908,176,2,150.0,2,2,1,5,221,Pasif Müşteriler
12909,39,5,1751.67,3,4,4,11,344,Sadık Müşteriler
12910,23,8,3075.04,4,5,5,14,455,Şampiyonlar
12912,2,5,1662.3,5,4,4,13,544,Şampiyonlar
12913,4,5,2483.53,5,4,5,14,545,Şampiyonlar
12915,148,2,363.65,2,2,2,6,222,Pasif Müşteriler
12916,138,4,2861.95,2,4,5,11,245,Risk Altındakiler
12917,128,1,594.0,2,1,3,6,213,Pasif Müşteriler
12919,8,6,1335.19,5,5,4,14,554,Şampiyonlar
12920,17,1,158.78,4,1,1,6,411,Yeni Müşteriler
12921,9,37,16587.09,5,5,5,15,555,Şampiyonlar
12922,161,1,405.38,2,1,2,5,212,Pasif Müşteriler
12923,64,1,172.82,3,1,1,5,311,Pasif Müşteriler
12924,88,4,762.7,2,4,3,9,243,Risk Altındakiler
12925,4,2,694.0,5,2,3,10,523,Yeni Müşteriler
12928,35,5,2042.54,3,4,5,12,345,Sadık Müşteriler
12929,311,1,117.85,1,1,1,3,111,Kayıp Müşteriler
12930,78,2,415.8,2,2,2,6,222,Pasif Müşteriler
12931,21,15,14640.66,4,5,5,14,455,Şampiyonlar
12933,24,3,600.03,4,3,3,10,433,Sadık Müşteriler
12935,2,7,2160.7,5,5,5,15,555,Şampiyonlar
12936,17,4,1063.9,4,4,4,12,444,Şampiyonlar
12937,15,4,1504.27,4,4,4,12,444,Şampiyonlar
12938,25,1,114.14,4,1,1,6,411,Yeni Müşteriler
12939,64,8,9705.12,3,5,5,13,355,Sadık Müşteriler
12940,54,2,879.69,3,2,3,8,323,Potansiyel Sadıklar
12942,131,3,673.6,2,3,3,8,233,Risk Altındakiler
12944,35,2,604.51,3,2,3,8,323,Potansiyel Sadıklar
12945,288,1,462.95,1,1,3,5,113,Pasif Müşteriler
12947,143,6,1499.89,2,5,4,11,254,Risk Altındakiler
12948,16,7,2064.95,4,5,5,14,455,Şampiyonlar
12949,30,8,4167.22,4,5,5,14,455,Şampiyonlar
12950,2,3,1785.4,5,3,4,12,534,Sadık Müşteriler
12951,8,6,1062.07,5,5,4,14,554,Şampiyonlar
12952,5,4,1379.79,5,4,4,13,544,Şampiyonlar
12953,9,1,319.8,5,1,2,8,512,Yeni Müşteriler
12955,1,11,4757.16,5,5,5,15,555,Şampiyonlar
12956,306,1,106.07,1,1,1,3,111,Kayıp Müşteriler
12957,9,8,4015.54,5,5,5,15,555,Şampiyonlar
12962,7,2,266.39,5,2,2,9,522,Yeni Müşteriler
12963,8,8,1856.63,5,5,4,14,554,Şampiyonlar
12965,89,1,769.81,2,1,3,6,213,Pasif Müşteriler
12966,9,1,160.18,5,1,1,7,511,Yeni Müşteriler
12967,358,2,1480.9,1,2,4,7,124,Pasif Müşteriler
12968,112,1,135.95,2,1,1,4,211,Pasif Müşteriler
12970,7,4,376.73,5,4,2,11,542,Potansiyel Sadıklar
12971,3,86,10751.19,5,5,5,15,555,Şampiyonlar
12974,197,1,139.8,1,1,1,3,111,Kayıp Müşteriler
12976,211,1,738.6,1,1,3,5,113,Pasif Müşteriler
12977,156,1,34.19,2,1,1,4,211,Pasif Müşteriler
12980,157,9,4372.18,2,5,5,12,255,Risk Altındakiler
12981,29,2,372.22,4,2,2,8,422,Yeni Müşteriler
12982,242,1,390.54,1,1,2,4,112,Kayıp Müşteriler
12984,18,1,97.5,4,1,1,6,411,Yeni Müşteriler
12985,0,2,1227.98,5,2,4,11,524,Yeni Müşteriler
12987,73,2,523.7,2,2,3,7,223,Pasif Müşteriler
12988,292,1,476.42,1,1,3,5,113,Pasif Müşteriler
12989,3,15,5583.71,5,5,5,15,555,Şampiyonlar
12990,31,3,409.5,4,3,2,9,432,Potansiyel Sadıklar
12991,23,2,503.76,4,2,3,9,423,Yeni Müşteriler
12993,23,4,414.76,4,4,2,10,442,Potansiyel Sadıklar
12994,4,3,974.42,5,3,4,12,534,Sadık Müşteriler
12995,85,1,211.32,2,1,1,4,211,Pasif Müşteriler
12997,22,4,1203.49,4,4,4,12,444,Şampiyonlar
12999,196,3,455.88,1,3,2,6,132,Pasif Müşteriler
13000,106,3,534.85,2,3,3,8,233,Risk Altındakiler
13001,4,13,9328.26,5,5,5,15,555,Şampiyonlar
13002,318,1,120.95,1,1,1,3,111,Kayıp Müşteriler
13003,105,3,149.05,2,3,1,6,231,Pasif Müşteriler
13004,11,18,5655.91,5,5,5,15,555,Şampiyonlar
13005,173,2,513.7,2,2,3,7,223,Pasif Müşteriler
13006,56,1,81.57,3,1,1,5,311,Pasif Müşteriler
13008,323,1,229.47,1,1,1,3,111,Kayıp Müşteriler
13011,372,1,50.55,1,1,1,3,111,Kayıp Müşteriler
13012,9,8,1646.84,5,5,4,14,554,Şampiyonlar
13013,1,13,4810.94,5,5,5,15,555,Şampiyonlar
13014,10,10,3466.28,5,5,5,15,555,Şampiyonlar
13015,53,5,3057.59,3,4,5,12,345,Sadık Müşteriler
13016,73,3,781.89,2,3,3,8,233,Risk Altındakiler
13017,7,1,204.0,5,1,1,7,511,Yeni Müşteriler
13018,16,28,7274.3,4,5,5,14,455,Şampiyonlar
13021,4,9,2586.38,5,5,5,15,555,Şampiyonlar
13023,64,2,689.6,3,2,3,8,323,Potansiyel Sadıklar
13026,1,5,915.6,5,4,4,13,544,Şampiyonlar
13027,113,6,1248.0,2,5,4,11,254,Risk Altındakiler
13028,22,2,661.32,4,2,3,9,423,Yeni Müşteriler
13029,30,3,947.5,4,3,4,11,434,Sadık Müşteriler
13030,11,2,622.26,5,2,3,10,523,Yeni Müşteriler
13032,52,2,1010.18,3,2,4,9,324,Potansiyel Sadıklar
13033,357,1,190.55,1,1,1,3,111,Kayıp Müşteriler
13034,54,2,642.77,3,2,3,8,323,Potansiyel Sadıklar
13035,73,2,921.88,2,2,4,8,224,Pasif Müşteriler
13037,138,3,881.07,2,3,3,8,233,Risk Altındakiler
13038,80,3,908.46,2,3,4,9,234,Risk Altındakiler
13040,8,2,676.99,5,2,3,10,523,Yeni Müşteriler
13043,273,1,516.42,1,1,3,5,113,Pasif Müşteriler
13044,291,1,560.47,1,1,3,5,113,Pasif Müşteriler
13045,99,1,305.28,2,1,2,5,212,Pasif Müşteriler
13046,30,2,559.26,4,2,3,9,423,Yeni Müşteriler
13047,31,10,3237.54,4,5,5,14,455,Şampiyonlar
13048,14,4,1810.91,4,4,4,12,444,Şampiyonlar
13049,64,2,656.68,3,2,3,8,323,Potansiyel Sadıklar
13050,14,17,5804.33,4,5,5,14,455,Şampiyonlar
13052,212,1,348.15,1,1,2,4,112,Kayıp Müşteriler
13055,78,3,1214.41,2,3,4,9,234,Risk Altındakiler
13058,24,3,271.4,4,3,2,9,432,Potansiyel Sadıklar
13059,249,1,183.4,1,1,1,3,111,Kayıp Müşteriler
13060,253,1,307.53,1,1,2,4,112,Kayıp Müşteriler
13061,72,1,248.61,2,1,2,5,212,Pasif Müşteriler
13062,191,1,311.65,1,1,2,4,112,Kayıp Müşteriler
13064,12,4,1095.64,5,4,4,13,544,Şampiyonlar
13065,373,1,205.86,1,1,1,3,111,Kayıp Müşteriler
13066,24,2,460.8,4,2,2,8,422,Yeni Müşteriler
13067,82,1,99.56,2,1,1,4,211,Pasif Müşteriler
13068,10,2,344.0,5,2,2,9,522,Yeni Müşteriler
13069,0,24,4120.69,5,5,5,15,555,Şampiyonlar
13070,192,1,228.8,1,1,1,3,111,Kayıp Müşteriler
13072,266,1,177.15,1,1,1,3,111,Kayıp Müşteriler
13075,129,1,919.61,2,1,4,7,214,Pasif Müşteriler
13077,1,4,728.02,5,4,3,12,543,Sadık Müşteriler
13078,3,26,12209.54,5,5,5,15,555,Şampiyonlar
13079,4,5,220.1,5,4,1,10,541,Umut Vaad Edenler
13080,179,1,58.08,2,1,1,4,211,Pasif Müşteriler
13081,11,11,28295.06,5,5,5,15,555,Şampiyonlar
13082,126,9,2305.31,2,5,5,12,255,Risk Altındakiler
13083,4,2,301.75,5,2,2,9,522,Yeni Müşteriler
13085,157,2,416.08,2,2,2,6,222,Pasif Müşteriler
13089,2,97,57542.56,5,5,5,15,555,Şampiyonlar
13090,8,14,8893.77,5,5,5,15,555,Şampiyonlar
13091,28,1,345.82,4,1,2,7,412,Yeni Müşteriler
13092,70,5,477.83,3,4,3,10,343,Sadık Müşteriler
13093,275,8,7832.47,1,5,5,11,155,Risk Altındakiler
13094,21,12,1876.44,4,5,4,13,454,Şampiyonlar
13095,70,1,74.4,3,1,1,5,311,Pasif Müşteriler
13097,32,10,5912.17,4,5,5,14,455,Şampiyonlar
13098,1,28,28315.8,5,5,5,15,555,Şampiyonlar
13099,99,1,86.4,2,1,1,4,211,Pasif Müşteriler
13101,234,1,101.19,1,1,1,3,111,Kayıp Müşteriler
13102,1,24,6381.13,5,5,5,15,555,Şampiyonlar
13103,39,1,243.94,3,1,2,6,312,Pasif Müşteriler
13104,3,6,1098.48,5,5,4,14,554,Şampiyonlar
13106,133,1,76.5,2,1,1,4,211,Pasif Müşteriler
13107,44,4,1531.62,3,4,4,11,344,Sadık Müşteriler
13108,372,1,350.06,1,1,2,4,112,Kayıp Müşteriler
13109,59,2,786.54,3,2,3,8,323,Potansiyel Sadıklar
13110,31,7,1483.22,4,5,4,13,454,Şampiyonlar
13113,0,24,11565.96,5,5,5,15,555,Şampiyonlar
13115,11,4,2244.78,5,4,5,14,545,Şampiyonlar
13116,138,1,499.14,2,1,3,6,213,Pasif Müşteriler
13117,21,8,963.91,4,5,4,13,454,Şampiyonlar
13118,19,5,1187.76,4,4,4,12,444,Şampiyonlar
13120,238,1,30.6,1,1,1,3,111,Kayıp Müşteriler
13121,269,1,283.73,1,1,2,4,112,Kayıp Müşteriler
13122,94,2,922.39,2,2,4,8,224,Pasif Müşteriler
13124,89,3,3683.73,2,3,5,10,235,Risk Altındakiler
13126,4,8,2092.64,5,5,5,15,555,Şampiyonlar
13127,77,1,259.17,2,1,2,5,212,Pasif Müşteriler
13130,94,1,64.0,2,1,1,4,211,Pasif Müşteriler
13131,23,3,1073.3,4,3,4,11,434,Sadık Müşteriler
13132,261,1,77.3,1,1,1,3,111,Kayıp Müşteriler
13133,273,2,109.8,1,2,1,4,121,Kayıp Müşteriler
13134,85,4,1793.58,2,4,4,10,244,Risk Altındakiler
13135,196,1,86.4,1,1,1,3,111,Kayıp Müşteriler
13136,56,5,2607.61,3,4,5,12,345,Sadık Müşteriler
13137,10,8,3392.72,5,5,5,15,555,Şampiyonlar
13138,22,6,962.39,4,5,4,13,454,Şampiyonlar
13139,16,7,5064.94,4,5,5,14,455,Şampiyonlar
13140,108,3,422.47,2,3,2,7,232,Pasif Müşteriler
13141,84,5,2388.75,2,4,5,11,245,Risk Altındakiler
13142,19,1,307.09,4,1,2,7,412,Yeni Müşteriler
13144,332,1,110.95,1,1,1,3,111,Kayıp Müşteriler
13145,39,4,338.47,3,4,2,9,342,Potansiyel Sadıklar
13146,26,1,222.41,4,1,1,6,411,Yeni Müşteriler
13147,10,4,712.8,5,4,3,12,543,Sadık Müşteriler
13148,29,12,3620.03,4,5,5,14,455,Şampiyonlar
13149,14,4,1676.06,4,4,4,12,444,Şampiyonlar
13151,295,1,1228.57,1,1,4,6,114,Pasif Müşteriler
13153,5,1,486.22,5,1,3,9,513,Yeni Müşteriler
13155,33,4,965.86,3,4,4,11,344,Sadık Müşteriler
13157,49,4,1741.22,3,4,4,11,344,Sadık Müşteriler
13158,94,4,1201.06,2,4,4,10,244,Risk Altındakiler
13159,8,4,1428.1,5,4,4,13,544,Şampiyonlar
13160,22,1,91.8,4,1,1,6,411,Yeni Müşteriler
13161,313,1,112.75,1,1,1,3,111,Kayıp Müşteriler
13162,122,4,1688.29,2,4,4,10,244,Risk Altındakiler
13165,46,2,1021.48,3,2,4,9,324,Potansiyel Sadıklar
13166,283,1,399.15,1,1,2,4,112,Kayıp Müşteriler
13167,18,4,784.37,4,4,3,11,443,Sadık Müşteriler
13168,36,4,1292.01,3,4,4,11,344,Sadık Müşteriler
13169,63,2,712.88,3,2,3,8,323,Potansiyel Sadıklar
13170,26,1,107.64,4,1,1,6,411,Yeni Müşteriler
13171,21,3,424.91,4,3,2,9,432,Potansiyel Sadıklar
13173,4,2,353.65,5,2,2,9,522,Yeni Müşteriler
13174,16,3,2510.8,4,3,5,12,435,Sadık Müşteriler
13176,46,1,476.83,3,1,3,7,313,Pasif Müşteriler
13177,64,1,282.45,3,1,2,6,312,Pasif Müşteriler
13178,26,11,5725.47,4,5,5,14,455,Şampiyonlar
13182,45,1,121.18,3,1,1,5,311,Pasif Müşteriler
13183,7,9,3957.78,5,5,5,15,555,Şampiyonlar
13184,14,10,1663.27,4,5,4,13,454,Şampiyonlar
13185,267,1,71.4,1,1,1,3,111,Kayıp Müşteriler
13186,39,3,1575.89,3,3,4,10,334,Sadık Müşteriler
13187,337,1,236.02,1,1,2,4,112,Kayıp Müşteriler
13188,11,1,114.55,5,1,1,7,511,Yeni Müşteriler
13189,18,2,260.68,4,2,2,8,422,Yeni Müşteriler
13192,95,2,911.94,2,2,4,8,224,Pasif Müşteriler
13193,61,1,102.23,3,1,1,5,311,Pasif Müşteriler
13194,135,1,60.7,2,1,1,4,211,Pasif Müşteriler
13196,11,4,1768.78,5,4,4,13,544,Şampiyonlar
13198,10,6,3351.24,5,5,5,15,555,Şampiyonlar
13199,3,38,8922.59,5,5,5,15,555,Şampiyonlar
13200,19,4,870.09,4,4,3,11,443,Sadık Müşteriler
13203,9,4,844.46,5,4,3,12,543,Sadık Müşteriler
13207,15,2,250.26,4,2,2,8,422,Yeni Müşteriler
13208,58,6,1203.08,3,5,4,12,354,Sadık Müşteriler
13209,30,8,5857.01,4,5,5,14,455,Şampiyonlar
13210,93,1,353.48,2,1,2,5,212,Pasif Müşteriler
13211,10,3,1088.92,5,3,4,12,534,Sadık Müşteriler
13212,19,3,763.43,4,3,3,10,433,Sadık Müşteriler
13213,56,5,1500.58,3,4,4,11,344,Sadık Müşteriler
13216,267,1,333.74,1,1,2,4,112,Kayıp Müşteriler
13217,122,3,533.98,2,3,3,8,233,Risk Altındakiler
13218,127,1,62.64,2,1,1,4,211,Pasif Müşteriler
13220,78,4,819.29,2,4,3,9,243,Risk Altındakiler
13221,240,2,847.41,1,2,3,6,123,Pasif Müşteriler
13223,200,2,163.2,1,2,1,4,121,Kayıp Müşteriler
13224,60,2,2135.07,3,2,5,10,325,Potansiyel Sadıklar
13225,3,7,5649.12,5,5,5,15,555,Şampiyonlar
13226,273,1,108.21,1,1,1,3,111,Kayıp Müşteriler
13227,201,1,257.7,1,1,2,4,112,Kayıp Müşteriler
13228,81,1,358.0,2,1,2,5,212,Pasif Müşteriler
13229,225,1,160.95,1,1,1,3,111,Kayıp Müşteriler
13230,4,14,2689.63,5,5,5,15,555,Şampiyonlar
13232,12,7,1312.3,5,5,4,14,554,Şampiyonlar
13233,74,2,605.12,2,2,3,7,223,Pasif Müşteriler
13235,212,1,969.17,1,1,4,6,114,Pasif Müşteriler
13236,24,2,742.85,4,2,3,9,423,Yeni Müşteriler
13238,17,4,690.68,4,4,3,11,443,Sadık Müşteriler
13239,261,1,329.56,1,1,2,4,112,Kayıp Müşteriler
13240,96,4,651.8,2,4,3,9,243,Risk Altındakiler
13242,112,3,270.4,2,3,2,7,232,Pasif Müşteriler
13243,203,1,578.32,1,1,3,5,113,Pasif Müşteriler
13244,92,1,121.74,2,1,1,4,211,Pasif Müşteriler
13245,50,1,430.5,3,1,2,6,312,Pasif Müşteriler
13246,18,6,1945.02,4,5,5,14,455,Şampiyonlar
13247,17,4,501.12,4,4,3,11,443,Sadık Müşteriler
13248,124,2,465.68,2,2,3,7,223,Pasif Müşteriler
13249,92,3,660.53,2,3,3,8,233,Risk Altındakiler
13253,156,2,985.76,2,2,4,8,224,Pasif Müşteriler
13255,9,2,399.51,5,2,2,9,522,Yeni Müşteriler
13258,11,3,665.88,5,3,3,11,533,Sadık Müşteriler
13259,61,1,266.95,3,1,2,6,312,Pasif Müşteriler
13260,61,1,557.62,3,1,3,7,313,Pasif Müşteriler
13261,268,2,944.1,1,2,4,7,124,Pasif Müşteriler
13262,263,1,200.29,1,1,1,3,111,Kayıp Müşteriler
13263,1,35,7293.18,5,5,5,15,555,Şampiyonlar
13265,53,5,2030.66,3,4,5,12,345,Sadık Müşteriler
13266,11,12,3728.1,5,5,5,15,555,Şampiyonlar
13267,2,19,4521.49,5,5,5,15,555,Şampiyonlar
13268,17,11,3119.15,4,5,5,14,455,Şampiyonlar
13269,1,15,5341.63,5,5,5,15,555,Şampiyonlar
13270,366,1,354.0,1,1,2,4,112,Kayıp Müşteriler
13271,37,1,183.82,3,1,1,5,311,Pasif Müşteriler
13272,31,2,276.56,4,2,2,8,422,Yeni Müşteriler
13273,113,1,138.98,2,1,1,4,211,Pasif Müşteriler
13276,63,2,590.93,3,2,3,8,323,Potansiyel Sadıklar
13277,15,4,258.4,4,4,2,10,442,Potansiyel Sadıklar
13278,40,1,542.73,3,1,3,7,313,Pasif Müşteriler
13279,78,1,137.75,2,1,1,4,211,Pasif Müşteriler
13280,122,3,787.16,2,3,3,8,233,Risk Altındakiler
13282,18,3,1132.14,4,3,4,11,434,Sadık Müşteriler
13283,59,2,93.66,3,2,1,6,321,Pasif Müşteriler
13284,330,1,201.19,1,1,1,3,111,Kayıp Müşteriler
13285,23,4,2703.12,4,4,5,13,445,Şampiyonlar
13291,155,1,358.59,2,1,2,5,212,Pasif Müşteriler
13292,38,2,578.94,3,2,3,8,323,Potansiyel Sadıklar
13294,189,2,873.74,1,2,3,6,123,Pasif Müşteriler
13295,359,1,201.2,1,1,1,3,111,Kayıp Müşteriler
13296,137,1,87.4,2,1,1,4,211,Pasif Müşteriler
13297,7,4,2089.85,5,4,5,14,545,Şampiyonlar
13298,1,1,360.0,5,1,2,8,512,Yeni Müşteriler
13299,268,1,142.5,1,1,1,3,111,Kayıp Müşteriler
13300,169,1,371.89,2,1,2,5,212,Pasif Müşteriler
13301,103,4,618.09,2,4,3,9,243,Risk Altındakiler
13302,155,1,63.75,2,1,1,4,211,Pasif Müşteriler
13304,351,1,300.42,1,1,2,4,112,Kayıp Müşteriler
13305,4,10,2000.86,5,5,5,15,555,Şampiyonlar
13307,120,1,15.0,2,1,1,4,211,Pasif Müşteriler
13308,22,3,1350.23,4,3,4,11,434,Sadık Müşteriler
13309,7,5,1456.79,5,4,4,13,544,Şampiyonlar
13310,28,3,1132.03,4,3,4,11,434,Sadık Müşteriler
13311,4,2,596.57,5,2,3,10,523,Yeni Müşteriler
13313,22,5,1555.32,4,4,4,12,444,Şampiyonlar
13314,1,3,761.09,5,3,3,11,533,Sadık Müşteriler
13316,37,4,5045.81,3,4,5,12,345,Sadık Müşteriler
13317,66,6,2268.68,3,5,5,13,355,Sadık Müşteriler
13318,1,3,640.76,5,3,3,11,533,Sadık Müşteriler
13319,5,26,10829.55,5,5,5,15,555,Şampiyonlar
13320,78,4,1532.2,2,4,4,10,244,Risk Altındakiler
13321,72,2,509.36,2,2,3,7,223,Pasif Müşteriler
13322,17,1,199.48,4,1,1,6,411,Yeni Müşteriler
13323,3,5,787.85,5,4,3,12,543,Sadık Müşteriler
13324,36,10,6708.51,3,5,5,13,355,Sadık Müşteriler
13325,81,1,675.3,2,1,3,6,213,Pasif Müşteriler
13327,38,8,3627.77,3,5,5,13,355,Sadık Müşteriler
13328,316,1,1264.08,1,1,4,6,114,Pasif Müşteriler
13329,31,2,789.0,4,2,3,9,423,Yeni Müşteriler
13330,92,3,1140.93,2,3,4,9,234,Risk Altındakiler
13332,14,1,350.9,4,1,2,7,412,Yeni Müşteriler
13334,82,3,3447.37,2,3,5,10,235,Risk Altındakiler
13336,77,1,795.12,2,1,3,6,213,Pasif Müşteriler
13338,157,1,451.92,2,1,2,5,212,Pasif Müşteriler
13339,200,1,856.12,1,1,3,5,113,Pasif Müşteriler
13340,45,7,10259.04,3,5,5,13,355,Sadık Müşteriler
13341,260,1,773.85,1,1,3,5,113,Pasif Müşteriler
13343,177,1,318.38,2,1,2,5,212,Pasif Müşteriler
13344,67,3,2175.59,3,3,5,11,335,Sadık Müşteriler
13345,287,1,354.45,1,1,2,4,112,Kayıp Müşteriler
13347,70,1,306.31,3,1,2,6,312,Pasif Müşteriler
13348,64,1,233.76,3,1,2,6,312,Pasif Müşteriler
13349,10,1,212.27,5,1,1,7,511,Yeni Müşteriler
13350,16,2,874.02,4,2,3,9,423,Yeni Müşteriler
13351,66,1,338.89,3,1,2,6,312,Pasif Müşteriler
13352,60,1,362.93,3,1,2,6,312,Pasif Müşteriler
13354,71,1,743.53,3,1,3,7,313,Pasif Müşteriler
13355,122,1,674.7,2,1,3,6,213,Pasif Müşteriler
13356,80,1,766.24,2,1,3,6,213,Pasif Müşteriler
13357,257,1,583.9,1,1,3,5,113,Pasif Müşteriler
13358,268,1,403.98,1,1,2,4,112,Kayıp Müşteriler
13359,63,1,404.51,3,1,2,6,312,Pasif Müşteriler
13362,9,4,3090.74,5,4,5,14,545,Şampiyonlar
13363,17,2,922.4,4,2,4,10,424,Yeni Müşteriler
13364,71,1,134.96,3,1,1,5,311,Pasif Müşteriler
13365,33,2,2217.37,3,2,5,10,325,Potansiyel Sadıklar
13366,50,1,46.8,3,1,1,5,311,Pasif Müşteriler
13368,256,2,584.35,1,2,3,6,123,Pasif Müşteriler
13369,365,1,273.23,1,1,2,4,112,Kayıp Müşteriler
13370,371,1,754.87,1,1,3,5,113,Pasif Müşteriler
13372,89,1,343.59,2,1,2,5,212,Pasif Müşteriler
13373,60,3,3312.25,3,3,5,11,335,Sadık Müşteriler
13375,88,1,778.65,2,1,3,6,213,Pasif Müşteriler
13376,99,3,914.61,2,3,4,9,234,Risk Altındakiler
13379,26,3,555.72,4,3,3,10,433,Sadık Müşteriler
13381,31,6,3639.31,4,5,5,14,455,Şampiyonlar
13382,280,1,222.99,1,1,1,3,111,Kayıp Müşteriler
13384,30,7,4015.05,4,5,5,14,455,Şampiyonlar
13385,329,1,514.57,1,1,3,5,113,Pasif Müşteriler
13388,131,2,642.1,2,2,3,7,223,Pasif Müşteriler
13389,11,3,797.91,5,3,3,11,533,Sadık Müşteriler
13390,74,1,544.08,2,1,3,6,213,Pasif Müşteriler
13391,203,1,59.8,1,1,1,3,111,Kayıp Müşteriler
13394,1,8,2520.02,5,5,5,15,555,Şampiyonlar
13395,185,1,305.72,1,1,2,4,112,Kayıp Müşteriler
13396,29,2,1350.94,4,2,4,10,424,Yeni Müşteriler
13397,72,5,1536.13,2,4,4,10,244,Risk Altındakiler
13398,192,1,457.34,1,1,2,4,112,Kayıp Müşteriler
13402,127,2,621.23,2,2,3,7,223,Pasif Müşteriler
13403,17,1,75.0,4,1,1,6,411,Yeni Müşteriler
13404,1,2,252.49,5,2,2,9,522,Yeni Müşteriler
13405,74,3,572.4,2,3,3,8,233,Risk Altındakiler
13408,1,62,27698.68,5,5,5,15,555,Şampiyonlar
13410,24,5,1003.06,4,4,4,12,444,Şampiyonlar
13411,107,1,209.8,2,1,1,4,211,Pasif Müşteriler
13414,133,3,732.9,2,3,3,8,233,Risk Altındakiler
13416,43,2,712.5,3,2,3,8,323,Potansiyel Sadıklar
13417,4,2,640.83,5,2,3,10,523,Yeni Müşteriler
13418,11,18,5905.33,5,5,5,15,555,Şampiyonlar
13419,63,1,221.06,3,1,1,5,311,Pasif Müşteriler
13420,149,2,159.85,2,2,1,5,221,Pasif Müşteriler
13421,40,2,1794.11,3,2,4,9,324,Potansiyel Sadıklar
13422,64,1,2624.3,3,1,5,9,315,Umut Vaad Edenler
13425,108,3,1624.16,2,3,4,9,234,Risk Altındakiler
13426,0,10,3641.32,5,5,5,15,555,Şampiyonlar
13427,19,3,582.6,4,3,3,10,433,Sadık Müşteriler
13428,10,1,199.29,5,1,1,7,511,Yeni Müşteriler
13429,10,4,1006.8,5,4,4,13,544,Şampiyonlar
13430,18,2,679.45,4,2,3,9,423,Yeni Müşteriler
13431,67,2,1269.1,3,2,4,9,324,Potansiyel Sadıklar
13434,74,2,534.24,2,2,3,7,223,Pasif Müşteriler
13435,5,7,3784.33,5,5,5,15,555,Şampiyonlar
13436,1,1,194.89,5,1,1,7,511,Yeni Müşteriler
13437,14,7,3355.06,4,5,5,14,455,Şampiyonlar
13439,255,1,283.71,1,1,2,4,112,Kayıp Müşteriler
13441,91,1,296.64,2,1,2,5,212,Pasif Müşteriler
13447,23,3,1127.44,4,3,4,11,434,Sadık Müşteriler
13448,16,6,3476.19,4,5,5,14,455,Şampiyonlar
13449,23,1,291.88,4,1,2,7,412,Yeni Müşteriler
13450,26,6,2026.44,4,5,5,14,455,Şampiyonlar
13451,26,5,2870.45,4,4,5,13,445,Şampiyonlar
13452,259,2,29.9,1,2,1,4,121,Kayıp Müşteriler
13453,165,2,356.98,2,2,2,6,222,Pasif Müşteriler
13455,24,2,1058.34,4,2,4,10,424,Yeni Müşteriler
13456,17,6,1762.67,4,5,4,13,454,Şampiyonlar
13458,7,14,9646.57,5,5,5,15,555,Şampiyonlar
13460,29,2,183.44,4,2,1,7,421,Yeni Müşteriler
13461,38,3,1445.0,3,3,4,10,334,Sadık Müşteriler
13462,252,1,151.5,1,1,1,3,111,Kayıp Müşteriler
13464,58,1,672.68,3,1,3,7,313,Pasif Müşteriler
13466,184,1,307.9,1,1,2,4,112,Kayıp Müşteriler
13467,10,2,994.76,5,2,4,11,524,Yeni Müşteriler
13468,1,37,5702.97,5,5,5,15,555,Şampiyonlar
13470,99,2,165.0,2,2,1,5,221,Pasif Müşteriler
13471,1,4,2387.17,5,4,5,14,545,Şampiyonlar
13473,60,2,422.64,3,2,2,7,322,Potansiyel Sadıklar
13474,236,1,222.79,1,1,1,3,111,Kayıp Müşteriler
13475,191,4,1421.78,1,4,4,9,144,Risk Altındakiler
13476,178,2,1016.37,2,2,4,8,224,Pasif Müşteriler
13477,37,6,1454.58,3,5,4,12,354,Sadık Müşteriler
13479,200,2,300.95,1,2,2,5,122,Kayıp Müşteriler
13481,45,5,1804.56,3,4,4,11,344,Sadık Müşteriler
13482,232,1,184.64,1,1,1,3,111,Kayıp Müşteriler
13483,65,1,140.34,3,1,1,5,311,Pasif Müşteriler
13484,241,1,313.8,1,1,2,4,112,Kayıp Müşteriler
13485,233,1,454.24,1,1,2,4,112,Kayıp Müşteriler
13486,78,3,1122.41,2,3,4,9,234,Risk Altındakiler
13487,57,3,575.4,3,3,3,9,333,Sadık Müşteriler
13488,17,13,8915.86,4,5,5,14,455,Şampiyonlar
13489,105,4,357.12,2,4,2,8,242,Pasif Müşteriler
13491,51,10,1211.82,3,5,4,12,354,Sadık Müşteriler
13492,136,3,1269.84,2,3,4,9,234,Risk Altındakiler
13493,275,2,526.2,1,2,3,6,123,Pasif Müşteriler
13494,311,1,316.26,1,1,2,4,112,Kayıp Müşteriler
13495,7,5,2044.87,5,4,5,14,545,Şampiyonlar
13496,10,2,653.33,5,2,3,10,523,Yeni Müşteriler
13497,282,2,348.05,1,2,2,5,122,Kayıp Müşteriler
13499,17,5,1117.35,4,4,4,12,444,Şampiyonlar
13500,23,3,1166.77,4,3,4,11,434,Sadık Müşteriler
13501,288,1,1340.32,1,1,4,6,114,Pasif Müşteriler
13502,16,3,292.0,4,3,2,9,432,Potansiyel Sadıklar
13503,71,1,216.85,3,1,1,5,311,Pasif Müşteriler
